anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,next_airing_episode_at,next_episode_number,collected_at,data_source
170936,57189.0,Debu to Love to Ayamachi to!,Plus-sized Misadventures in Love!,デブとラブと過ちと！,Debu to Love to Ayamachi to!,TV,,25.0,RELEASING,MANGA,FALL 2025,2025,Marvy Jack;TOKYO MX;Rakuten;NTT Solmare;King Records;Bushiroad Move;Shouchiku;BS Fuji;arma bianca;Sun Television;Marvy Jack;Warner Music Japan;ABC Animation,Marvy Jack,Comedy;Drama;Romance,Office Lady;Shoujo;Amnesia;Female Protagonist;Primarily Adult Cast;Heterosexual,,58.0,60.0,0,0,4170,0,4170,47,2001,14,59,300,1796,2025-10-06,,,,"Yumeko is a quiet, downcast office worker, weighed down by crippling insecurities and self-loathing—until a sudden accident leaves her with amnesia…and a sparkling new personality. Her dramatic transformation baffles everyone around her, but with a new zest for life and unshakeable confidence, Yumeko is ready to tackle anything: love, work, friendship…and maybe even an attempted-murder mystery.<br> <br> (Source: Crunchyroll)",JP,True,#デブとラブと過ちと #アニメデブラブ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170936-NlDYAjV86ljm.png,#e4bb5d,,youtube,B0OmSeYS46w,Yumeko Kouda;Keisuke Yuuki;Saki Tamai;Hiroki Maezono;Yutaka Shigemori,Mamakari (Original Creator);Kazuomi Koga (Director);Aya Watatane (Series Composition);Atsuko Takahashi (Character Design);Masakazu Miyake (Art Director),Twitter;Official Site;TikTok;Crunchyroll,False,,https://anilist.co/anime/170936,1764642716,1765202400,10,2025-12-02T04:21:33.886495+00:00,anilist
196553,62126.0,SI-VIS: The Sound of Heroes,SI-VIS: The Sound of Heroes,SI-VIS: The Sound of Heroes,SI-VIS: The Sound of Heroes,TV,24.0,24.0,RELEASING,ORIGINAL,FALL 2025,2025,Aniplex;Sony Music Entertainment;Studio VOLN,Studio VOLN,Action;Music;Sci-Fi,Superhero;Idol;Super Power;Urban;Ensemble Cast;Memory Manipulation;Urban Fantasy;School,,55.0,58.0,0,0,3310,0,3310,37,1423,15,67,415,1390,2025-10-05,,,,"SI-VIS is a co-ed music group, led by Yosuke, shaking up the global music scene with their unmatched vocals and performances. However, they are actually heroes in disguise, battling against mysterious forces threatening the world. They convert audience energy at live performances into combat power. Luckily, the battles appear to be ordinary concerts to the public, keeping their identity a secret.<br><br>   (Source: Crunchyroll)",JP,True,#シーヴィス,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196553-9whoPCB5gyKB.jpg,,,youtube,ssg6MbJ9Ejo,Yousuke Shiba;Kyouko Takagi;Miu Narumiya;Soushirou Sakamoto;Jun Asukai,Hidari (Original Character Design);Daisuke Yoshida (Director);Fumiaki Maruto (Series Composition);Naho Ootsuki (Character Design);Nami Fujii (Character Design),Twitter;Official Site;Crunchyroll;Bilibili TV;TikTok;YouTube,False,シーヴィス,https://anilist.co/anime/196553,1764642742,1765067400,10,2025-12-02T04:21:33.886546+00:00,anilist
198312,62428.0,Heika Watashi wo Wasurete Kudasai,,陛下わたしを忘れてください,Heika Watashi wo Wasurete Kudasai,TV_SHORT,,5.0,RELEASING,MANGA,FALL 2025,2025,Imagica Infos;Imageworks Studio;UWAN Pictures,Imagica Infos;Imageworks Studio,Fantasy;Romance,Royal Affairs;Rape;Flash,,48.0,51.0,0,0,2653,0,2653,31,931,4,41,156,1521,2025-10-07,,,,"Marrying a cursed marquis changes her destiny... A superb romance of misunderstandings.<br><br> <i>""I wanted to help you even if you didn't love me .""</i><br><br> Lunia, the daughter of the Count of Persephone, was shunned by her father and treated like a tool by her half-brother, leading a lonely life. Meanwhile, she is chosen by a priest to be engaged to Hades, the head of the Duke of Khronoa family, and decides to marry into the cursed duke family. The Duke of Khronoa, feared as the ""King of the Underworld,"" is cursed with a short lifespan if he does not marry a bride chosen by the emperor. However, Hades tells Lunia that he has no intention of loving her.<br><br> <i>""I exist only to break the curse...""</i> <br><br> In order to keep Hades alive, Lunia deceived him and spent the night with him, then disappeared without realizing that she was pregnant with his child. Seven years later, Hades somehow managed to find Lunia and tried to take her back with the child...<br><br>(Source: Hon",JP,True,#陛下アニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198312-7FNrHGI29mYt.jpg,#f1e45d,,youtube,JO8hwST5Mow,Lunia Persephone;Hades Khronoa;Uranus;Helios;Nike Persephone,Martha Asahi (Original Creator);Saya  Fukase (Director);Taeko Miura (Sound Director);Youko Sakurai (Sound Effects);Yuta Tamura (Music),Twitter;Official Site,False,"Forget That Night, Your Majesty",https://anilist.co/anime/198312,1764642794,1764680160,9,2025-12-02T04:21:33.886594+00:00,anilist
198117,62378.0,GANGLION,,ガングリオン,GANGLION,TV_SHORT,,3.0,RELEASING,MANGA,FALL 2025,2025,studio maf;Yoshimoto Broad Entertainment;AT-X;LDH JAPAN;BS Yoshimoto,studio maf,,Superhero;Urban;Work;Henshin;Tokusatsu;Office;Satire,,54.0,58.0,0,0,2384,0,2384,28,1054,7,42,140,1141,2025-10-03,,,,"Set in the early 2000's, the story of Ganglion follows the everyday adventures of Kenji Isobe, a professional henchman for the Ganglion Corporation, which plots world domination with evil schemes such as “Operation: Tokyo Cedar Pollen” and “Operation: Mount Fuji Detonation”. Kenji's workplace is a battlefield, where every day he has to deal with workplace drama, unreasonable bosses and crushing defeat at the hands of the hero HOPEMAN. <br><br> (Source: Crunchyroll)",JP,True,#ガングリオン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198117-ms0mzmuyOw8n.png,#e45d50,,youtube,ShJvaDqFgiA,Shadow Taisa;Kenji Isobe;HOPEMAN;Setsuko Isobe;Yumiko,Hisaya Shiraiwa (Original Story);Takashi Itsuki (Original Character Design);Ayumu Watanabe (Director);Ryousuke Tanaka (Assistant Director);Tomoaki Shiono (Series Composition),Official Site;Twitter,False,,https://anilist.co/anime/198117,1764642724,1764934200,10,2025-12-02T04:21:33.886623+00:00,anilist
132776,48701.0,Peleliu: Rakuen no Guernica,,ペリリュー～楽園のゲルニカ～,Peleliu: Rakuen no Guernica,MOVIE,,,NOT_YET_RELEASED,MANGA,FALL 2025,2025,Fugaku;Shin-Ei Animation;Toho,Fugaku;Shin-Ei Animation,Drama,Historical;War;Male Protagonist,,,,0,0,1884,0,1884,11,96,5,20,16,1747,2025-12-05,2025-12-05,,,"Anime adaptation of Kazuyoshi Takeda's <i>Peleliu: Rakuen no Guernica</i> manga. <br><br> The story follows the daily lives of Japanese soldiers taking part in the Battle of Peleliu during World War II: a high-casualty, months-long campaign. The main character, Tamaru, dreams of returning home to become a mangaka, and sees their island outpost as a wild paradise that can one day be used as a setting for one of his stories. Most of his comrades, however, are prepared for the more realistic scenario - that they will not be leaving Peleliu alive.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx132776-uZLvjGAa4qup.jpg,#e4a15d,,youtube,GY2ZCNmL3zs,Hitoshi Tamaru;Keisuke Yoshiki,Kazuyoshi Takeda (Original Creator);Gorou Kuji (Director);Ryouji Nakamori (Character Design);Kaoru Kamigiku (Mechanical Design);Gouichi Iwahata (Prop Design),Official Site;Facebook;TikTok;Twitter;Instagram,False,Peleliu: Guernica of Paradise,https://anilist.co/anime/132776,1764641714,0,0,2025-12-02T04:21:33.886694+00:00,anilist
187166,61107.0,Ganso! Bandori-chan,GANSO! BanG Dream Chan,元祖！バンドリちゃん,Ganso! Bandori-chan,ONA,52.0,1.0,RELEASING,OTHER,FALL 2025,2025,AtoriE;Bushiroad,AtoriE,Comedy;Music,Primarily Teen Cast;Band;Primarily Female Cast;Chibi;Ensemble Cast;Female Protagonist;School;Urban;Cute Girls Doing Cute Things;Episodic,,65.0,74.0,0,0,1506,0,1506,14,954,10,9,36,497,2025-10-02,,,,"After taking the girls' band world by storm, ""BanG Dream Chan"" is back!? <br><br> Get ready for a huge reunion with all your favorite pop and cute band members in the fun-filled girls' band comedy! <br><br> Come on, BanG Dream Chan! We are all BanG Dream Chan! <br><br> (Source: BanG Dream! GBP Twitter account) <br><br> <i>Note: Relations are provisional and subject to change.</i>",JP,True,#元祖バンドリちゃん #GansoBDC,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187166-ASfp7wErGrxQ.png,#e4e45d,,youtube,7WsRmVZspYI,Kasumi Toyama;Arisa Ichigaya;Rimi Ushigome;Tae Hanazono;Saaya Yamabuki,Bushiroad  (Original Creator);Kou Nakamura (Original Story);Hitowa (Original Character Design);Kenshirou Morii (Director);Seiya Miyajima (Director),Official Site;YouTube,False,,https://anilist.co/anime/187166,1764642745,1764853200,10,2025-12-02T04:21:33.886748+00:00,anilist
187860,61184.0,Nohara Hiroshi: Hiru Meshi no Ryuugi,,野原ひろし 昼メシの流儀,Nohara Hiroshi: Hiru Meshi no Ryuugi,TV,,24.0,RELEASING,MANGA,FALL 2025,2025,DLE;Shin-Ei Animation;Futabasha;TV Asahi;ADK Emotions;DLE;BS Asahi;Bandai Namco Filmworks,DLE,Comedy;Slice of Life,Food;Male Protagonist;Work,,53.0,60.0,0,0,1104,0,1104,18,487,8,19,100,490,2025-10-03,,,,"Hiroshi Nohara, Japan's ultimate family man, is obsessed with lunch in order to work hard in the afternoon! The official spin-off gourmet manga of the popular ""Crayon Shin-chan""! <br><br> (Source: Comic Action, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187860-R1IHWJGSL4EB.jpg,#f1505d,,,,Hiroshi Nohara,Yoshito Usui (Original Creator);Tsukasa Nishiyama (Director);Hayashi Mori (Script);Hayashi Mori (Series Composition);Youichi Tsukahara (Original Creator),Official Site;Twitter,False,Style of Hiroshi Nohara's Lunch,https://anilist.co/anime/187860,1764638630,1764943200,10,2025-12-02T04:21:33.886770+00:00,anilist
196230,62066.0,Monster Strike: Deadverse Reloaded,,モンスターストライク　デッドバースリローデッド,Monster Strike: Deadverse Reloaded,TV,10.0,24.0,RELEASING,VIDEO_GAME,FALL 2025,2025,Yumeta Company,Yumeta Company,Action;Fantasy,,,,41.0,0,0,985,0,985,16,242,4,20,32,687,2025-10-21,2025-12-23,,,"Rinne is a girl who cannot see other people's faces. Born into a family whose job it is to exorcise supernatural beings, she sets out on her first mission, but encounters an enemy of a different nature than she expected, and finds herself in peril.<br><br>After being saved by a mysterious man named Jugemu, Rinne learns that all worlds, including the one she lives in, known as ""Strike Worlds,"" are under threat.<br><br>As she travels through a number of ending worlds with Jugemu, the girl forms a bond with him...",JP,True,#モンスト #モンストアニメ #デドリロ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196230-I74EkzFm3FYK.png,#50a1e4,,youtube,DNjBwSRXZvw,Jugemu;Rinne;Yakumo;Neo,Masao Ookubo (Director);Noriyuki Nakamura (Assistant Director);Jin Haganeya (Series Composition);Hayato Kazano (Series Composition);Kazumi Inadome (Character Design),Twitter;YouTube;Official Site;TikTok,False,,https://anilist.co/anime/196230,1764642794,1764684000,7,2025-12-02T04:21:33.886793+00:00,anilist
196750,62328.0,Sister Breeder,,シスターブリーダー,Sister Breeder,OVA,,20.0,RELEASING,MANGA,FALL 2025,2025,Bunny Walker;Lune Pictures;T-REX,T-REX,Hentai,Inseki;Incest;Nakadashi;Anal Sex;Sex Toys;Heterosexual;Fellatio,,69.0,76.0,0,0,921,0,921,66,307,159,83,21,351,2025-09-26,,,,"Shouta is very affectionate towards his sisters Rena and Aina, they grew up as close siblings. Day by day, he becomes more affectionate towards Aina... and eventually he even sneaks into her room at night!? Rena tries to stop Shouta, but ends up receiving his affection in Aina's place. Due to her hidden feelings for Shouta and the pleasure of experiencing things for the first time, the once innocent Rena is steadily being trained by Shouta...!? <br><br> (Source: Lune-soft, translated and edited)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196750-qwkwqdNMXIwD.png,#bb35e4,https://s4.anilist.co/file/anilistcdn/media/anime/banner/196750-cmc0IEyZbqOj.jpg,,,Rena Oomiya;Aina Oomiya;Shouta Oomiya,Hiromitsu Takeda (Original Creator);Hiromitsu Takeda (Character Design);Ken Raika (Director);Megane Sagari (Storyboard);Tokku03 (Script),,True,,https://anilist.co/anime/196750,1764596401,0,0,2025-12-02T04:21:33.886813+00:00,anilist
182531,62379.0,Guilty Hole,Guilty Hole ～ Room of Guilty Pleasure,ギルティホール,Guilty Hole,ONA,8.0,7.0,RELEASING,MANGA,FALL 2025,2025,Suiseisha;Studio Houkiboshi,Studio Houkiboshi,Hentai,School;Teacher;Large Breasts;Handjob;Fingering,,59.0,69.0,0,0,905,0,905,48,337,29,53,27,459,2025-10-06,,,,"""Please pick your favorite student..."" The thing that appeared before the overworked teacher, Mr. Sasaki, was “Guilty Pleasure.” He thinks he's having a dream when he sees the student's shoe lockers have been transformed into selection panels... seeing one that catches his eye, he joking picks her... When she appears in his classroom in the middle of the night, throwing insults at him, but her eyes seem to linger on him, tinged with embarassment. ""I'll finish this quickly so... Don't hold back, ok...?"" Thus begins a forbidden relationship... Welcome to Guilty Pleasure, where anything is allowed--  <br><br> (OceanVeil) <br><br> <i>Note: Episode 1 received an advances distribution on AnimeFesta on September 12th, 2025. The start date reflects the start of the regular series broadcasting.</i>",JP,True,#ギルホ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182531-u1aOKnUuC9dH.png,#d66bae,,youtube,GCUWDK1ZuFM,Mai Hoshino;Makoto Houjou;Aya Hinata;Mamoru Sasaki,Kentie (Original Creator);Saburou Miura (Director);Saburou Miura (Series Composition);Minakyawaakapiv (Character Design);Do Kim Hoan Tran (Art Director),Official Site;OceanVeil;YouTube;Twitter;Official Site;OceanVeil,True,ギルティホール ～教え子しか指名できない店;Guilty Hole: Oshiego Shika Shimei Dekinai Mise,https://anilist.co/anime/182531,1764642767,1765119600,8,2025-12-02T04:21:33.886837+00:00,anilist
199009,62496.0,2200-nen Neko no Kuni Nippon,,2200年ねこの国ニッポン,2200-nen Neko no Kuni Nippon,TV_SHORT,,3.0,RELEASING,MANGA,FALL 2025,2025,Imageworks Studio;Imagica Infos;Shueisha,Imageworks Studio;Imagica Infos,Comedy;Sci-Fi;Slice of Life,Anthropomorphism;Primarily Female Cast;Primarily Animal Cast;Urban Fantasy;Male Protagonist;Animals;Female Protagonist;School;Flash,,48.0,54.0,0,0,748,0,748,8,285,5,10,71,377,2025-10-07,,,,"Takes place in the year 2200, where Japan has become a land of cats as the human population's birth rate has declined. In this future world, cats can talk, learn, and work. The story follows a high school girl and her argumentative cat. <br><br> (Source: Anime News Network)",JP,True,#2200年ねこの国ニッポン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199009-MxwkHEavznVW.jpg,#e4436b,,youtube,YKim6c7KBe8,Sora;Mugishima-san;Yume-chan;Ai-chan;Kinako,Rite Nekoha (Original Creator);Mizuno Satoshi (Director);Shougo Mori (Sound Director);Mikiharu Shiozaki (Planning);Shuuta Kudou (Recording),Official Site,False,"Japan, the Land of Cats in the Year 2200;2200, the island for cats, Japan",https://anilist.co/anime/199009,1764602814,1764651600,10,2025-12-02T04:21:33.886862+00:00,anilist
201151,,THE LENTICULARS,THE LENTICULARS,ザ・レンチキュラーズ,THE LENTICULARS,ONA,,6.0,RELEASING,ORIGINAL,FALL 2025,2025,TRIGGER,TRIGGER,Comedy;Romance;Slice of Life,School,,51.0,60.0,0,0,736,0,736,8,374,2,6,22,332,2025-10-31,,,,,JP,True,#ザレンチキュラーズ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201151-DA2N96rmqFsS.jpg,,,youtube,JlgATKUIfv4,,Akira Amemiya (Director );Akira Amemiya (Series Composition);Akira Amemiya (Character Design);Takahisa Ishibashi (Literary Arts);Momoka Ide (Title Logo Design),YouTube,False,,https://anilist.co/anime/201151,1764638586,1764932400,6,2025-12-02T04:21:33.886881+00:00,anilist
193294,61736.0,Toritsukare Otoko,,トリツカレ男,Toritsukare Otoko,MOVIE,1.0,,RELEASING,OTHER,FALL 2025,2025,Bandai Namco Pictures;Shin-Ei Animation,Shin-Ei Animation,Music,,,,61.0,0,0,676,0,676,3,32,8,5,17,614,2025-11-07,2025-01-01,,,"The story centers on a young man named Giuseppe, who is called ""Toristukare Otoko"" by the townspeople because once he gets absorbed in something, he cannot look at anything else. One day, he falls in love at first sight with a girl selling balloons named Pechka. He goes crazy and tries to get closer to Pechka, but she has a sadness in her heart and... For the sake of his beloved Pechka, Giuseppe and his partner, the mouse Cielo, secretly solve her worries by using the many tricks he has been obsessed with.<br><br>  (Source: Crunchyroll News, edited)",JP,True,#映画トリツカレ男,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193294-cWRDRpwqGYDA.jpg,#e45da1,,youtube,Q7T1jmDMMVQ,Giuseppe;Pechka,Shinji Ishii (Original Creator);Wataru Takahashi (Director);Masatsugu Arakawa (Character Design);Kentarou Akiyama (Art Director);Izumi Hirose (Color Design),Official Site;Twitter;Instagram;TikTok,False,,https://anilist.co/anime/193294,1764584715,0,0,2025-12-02T04:21:33.886928+00:00,anilist
196722,62315.0,Reika wa Karei na Boku no Joou THE ANIMATION,,レイカは華麗な僕の女王 THE ANIMATION,Reika wa Karei na Boku no Joou THE ANIMATION,OVA,,20.0,RELEASING,MANGA,FALL 2025,2025,Seven;Pink Pineapple,Seven,Hentai,Nakadashi;Feet;Maids,,66.0,78.0,0,0,593,0,593,34,175,65,43,16,294,2025-10-24,,,,"<i>""They say that ejaculating after three days of holding back feels like heaven""</i>, says the gorgeous maid Reika, who is tasked with not only taking care of her master Reiji's daily routine, but also managing his ejaculations!? Reika teases Reiji's genitals from the morning, teasing him until he reaches the brink of orgasm♪ After her teasing attack, what extraordinary service will Reika provide after the promised three days...?! <br><br> (Source: PinkPineapple, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196722-mpsggThw5jFv.png,#5093e4,,,,Reiji Shinonome;Reika;Hasumi Asagiri,Gustav (Original Creator);Junji Tanaka (Storyboard);Satoru Matsuura (Director);Satoru Matsuura (Animation Director);Hitoshide Saitou (Character Design),,True,,https://anilist.co/anime/196722,1764638632,0,0,2025-12-02T04:21:33.886976+00:00,anilist
185694,60551.0,Hyakushou Kizoku 3rd Season,,百姓貴族 3rd Season,Hyakushou Kizoku 3rd Season,TV_SHORT,,4.0,RELEASING,MANGA,FALL 2025,2025,Pie in the sky;Shinshokan;TOKYO MX;BS Asahi;A3;King Records;Pie in the sky,Pie in the sky,Comedy;Slice of Life,Shoujo;Agriculture;Autobiographical;Rural;Female Protagonist;Work,,,69.0,0,0,516,0,516,0,252,2,10,22,230,2025-10-03,,,,The third season of <i>Hyakushou Kizoku</i>.,JP,True,#百姓貴族,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185694-9QHeiSLvokWY.png,#f18635,,youtube,2wh9yN8lVW0,Hiromu Arakawa;Ishii-san;Oyaji-dono;Okan,Hiromu Arakawa (Original Creator);Yuutarou Sawada (Director);Yuutarou Sawada (Script);Ayane Matsumoto (Character Design);Ayane Matsumoto (Animation Director),Twitter,False,百姓貴族 第3期,https://anilist.co/anime/185694,1764642737,1764939240,10,2025-12-02T04:21:33.887002+00:00,anilist
198048,62380.0,Natsuzuma,,夏妻,Natsuzuma,OVA,,16.0,RELEASING,OTHER,FALL 2025,2025,T-REX;An♥Tekinus;Lune Pictures,T-REX,Hentai,MILF;Large Breasts;Threesome;Cheating;Blackmail;Netorare;Fellatio;Facial;Nakadashi;Handjob,,62.0,72.0,0,0,511,0,511,24,151,93,36,12,219,2025-10-31,,,,"A summer trip to the beach that she couldn't go to with her husband. Yumiko was excited and looking forward to this day. But when her husband can't come, she heads to the beach alone with her young son. Just as she's feeling down, two young men approach her. That night, Yumiko is invited to the room of the men who hit on her that day. She puts her son to bed and heads to the room where the two young men are waiting, with secret hope in her heart. A forbidden summer begins, as she is consumed by carnal desires despite being tormented by guilt... <br><br> (Source: Lune-soft, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198048-ChBdGvIIDqrk.png,#e45d5d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/198048-920igrfThmom.jpg,,,Yumiko Seto,Kurosu Gatari (Original Creator),,True,A Midsummer NTR Dream,https://anilist.co/anime/198048,1764642686,0,0,2025-12-02T04:21:33.887021+00:00,anilist
194353,62316.0,Choro Mesu Days,,ちょろ・めす・でいず,Choro Mesu Days,OVA,,,RELEASING,MANGA,FALL 2025,2025,Mary Jane,,Hentai,Large Breasts;Incest;Boobjob;Inseki;Fellatio;Masturbation;Nakadashi;POV;Male Protagonist;Female Protagonist,,62.0,73.0,0,0,499,0,499,27,146,57,45,13,238,2025-10-17,,,,"<i>Dekapai Gimai, Shuurai</i><br> His stepsister's overwhelming breasts cause him to lose all sense of reason! Takashi's parents remarried and he ended up living with his stepsister. He thought it would be awkward to live with a girl, even though she was his stepsister, but he was surprised when he saw her. Her name was Alice, a beautiful girl from Northern Europe. While Takashi was happy to have a beautiful stepsister, her overly large breasts made him feel uneasy. However, seeing Alice trying to fit in with the family, Takashi suppressed his wicked feelings and treated her as his stepbrother. However, one day, when he saw Alice naked, Takashi's wall of reason collapsed. <br><br> (Source: Getchu, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194353-DYQodQxpFuXD.png,#e4c9a1,,,,,Esuke Toono (Original Creator),,True,,https://anilist.co/anime/194353,1764617536,0,0,2025-12-02T04:21:33.887040+00:00,anilist
196547,62145.0,H na Gishi Series The Animation,,Hな義姉シリーズ The Animation,H na Gishi Series The Animation,OVA,,20.0,RELEASING,OTHER,FALL 2025,2025,Show-Ten,,Hentai,Inseki,,55.0,66.0,0,0,429,0,429,14,134,32,36,12,215,2025-10-31,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196547-hXnKykN7Ky4Z.png,#e4ae50,,,,,Hijiri☆Tsukasa (Original Creator),,True,,https://anilist.co/anime/196547,1764624624,1766070000,2,2025-12-02T04:21:33.887058+00:00,anilist
199794,62643.0,Anila to Cocora,,アニラとココラ,Anila to Cocora,TV_SHORT,,2.0,RELEASING,ORIGINAL,FALL 2025,2025,Kachidoki Studio;MMDGP,Kachidoki Studio,Comedy;Slice of Life,Cute Boys Doing Cute Things;Animals,,,46.0,0,0,379,0,379,5,139,2,10,32,196,2025-10-03,,,,"The anime centers on sea otter brothers Anira and Kokora, who live at a certain aquarium. Anira is the older brother who is cool, but also has a naive side. The younger brother Kokora is a passionate otter who adores his older brother.  <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199794-DjnzEzfFG559.jpg,,,youtube,6Nix6ivcGLI,Cocora;Anira,Hiroshi Namiki (Director);Nosharu Imai (Character Design);Yuu Saitou (Sound Director);Yuuichirou Nakanishi (Sound Effects);Yuuichirou Nakanishi (Music),,False,Anira to Cocola;Anira to Kokora,https://anilist.co/anime/199794,1764580025,1764868500,10,2025-12-02T04:21:33.887080+00:00,anilist
194389,62005.0,Koala Enikki,Koala's Diary,コアラ絵日記,Koala Enikki,ONA,,2.0,RELEASING,MANGA,FALL 2025,2025,studio MOTHER;KADOKAWA,studio MOTHER,Slice of Life,Anthropomorphism;Primarily Animal Cast;No Dialogue;Iyashikei;Episodic;Animals,,,58.0,0,0,310,0,310,2,153,3,4,39,111,2025-10-02,,,,"The manga is about Koala who writes about daily life, whether it's good or bad, happy or sad, Koala treats every day as a precious day. Koala believes that today is a good day, and tomorrow will be a good day too. <br><br> (Source: Anime News Network)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194389-DAbj4TOj5GB9.png,#e47843,,youtube,jnSt-yJxigA,Koala-san,Yuami (Original Creator);Takao Kato (Director );Chiharu Hara (Character Design);Kan Sano (Theme Song Performance);Punipunidenki (Theme Song Performance),Twitter;Official Site;YouTube;Instagram;YouTube,False,Koala's Diary,https://anilist.co/anime/194389,1764617536,1764846000,10,2025-12-02T04:21:33.887101+00:00,anilist
196540,62314.0,Seikon no Aria,,聖痕のアリア,Seikon no Aria,OVA,,,RELEASING,VIDEO_GAME,FALL 2025,2025,Majin petit,Majin petit,Hentai,,,,68.0,0,0,299,0,299,11,74,19,29,10,167,2025-10-31,,,,"Based on the erotic doujin game by Ishikorodou (イシコロドウ).<br> <br> Due to the succubus curse, the ""Succubus Disease"" has spread. This disease causes people to lose control of their lust and transform into monster. The only way to confront the Disease is let the infected cum again and again! The main character, Aria, was attacked by an ""Succubus Infected"" in her childhood but was saved in the nick of time by a former Exorcist Nun. Ten years later, determined to rescue people, the grown-up Aria decides to become the Exorcist Nun, stepping forward to confront the spreading Succubus Disease.<br> <br> (Source: Steam)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196540-bgmJs8Kou7zD.png,#e4ae93,,,,,Yuuki Ookami (Original Creator),,True,Stigma-ARIA,https://anilist.co/anime/196540,1764580433,1769698800,2,2025-12-02T04:21:33.887117+00:00,anilist
195360,62339.0,Honey Blonde 2,,ハニーブロンド2,Honey Blonde 2,OVA,,20.0,RELEASING,MANGA,FALL 2025,2025,Queen Bee;Mediabank,,Hentai,,,,71.0,0,0,265,0,265,10,80,20,26,15,124,2025-10-24,,,,"Erina, a breastfeeding girl, is in love with Masaki, and Masaki can't live without Erina's breast milk. They both pass the entrance exams to college, and head straight to a love hotel in the middle of the day. After six months of abstinence, Masaki, who loves breast milk, goes crazy for Erina's breasts. The two perverts with strong sexual habits repeatedly seek each other and reach climax.<br> <br> (Source: Mediabank, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195360-PAlYR0UnuGdV.png,#938628,,,,Eleanor Mercer,Fukudahda (Original Creator),,True,,https://anilist.co/anime/195360,1764642794,1764860400,2,2025-12-02T04:21:33.887151+00:00,anilist
188529,61254.0,Ugoku! Neko Mukashi Banashi,Cat Tales,うごく！ねこむかしばなし,Ugoku! Neko Mukashi Banashi,ONA,,3.0,RELEASING,MANGA,FALL 2025,2025,Kodansha;Studio Comet;KADOKAWA,Studio Comet,Comedy,Kids;Animals;Fairy Tale;Primarily Animal Cast;Episodic;Chibi,,,61.0,0,0,258,0,258,5,132,0,5,20,101,2025-10-15,,,,"What if cats appeared in that story…? When beloved old tales and fairy stories are joined by cats, a surreal and heartwarming new adventure begins…!? Tabby cats, orange cats, calico cats, and white cats— a delightful mix of feline friends woven into timeless stories is sure to soothe the hearts of all humanity! A charming cat comedy is about to unfold! <br><br> (Source: AniOne Asia)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188529-6o9byjahRpEx.jpg,#e46b5d,,youtube,n-jg8syMe08,Kijitora;Chatora;Shironeko;Mikeneko,Pandania (Original Creator);Kazumi Nonaka (Director);Kenichi Yamashita (Series Composition);Narumi Shimoji (Character Design);haku. (Theme Song Performance (ED)),Twitter;YouTube;Official Site;YouTube,False,Move! Cat Folktales,https://anilist.co/anime/188529,1764613969,1764759600,8,2025-12-02T04:21:33.887174+00:00,anilist
